geocode,municipio,latitude,longitude
2913507,IGUAÍ,-14.757963,-40.097513
2913606,ILHÉUS,-14.79332,-39.043184
2913705,INHAMBUPE,-11.789127,-38.354019
2913804,IPECAETÁ,-12.314199,-39.306026
2913903,IPIAÚ,-14.137474,-39.735654
2914000,IPIRÁ,-12.160287,-39.740708
2914109,IPUPIARA,-11.828827,-42.610689
2914208,IRAJUBA,-13.25661,-40.083852
2914307,IRAMAIA,-13.293651,-40.969582
2914406,IRAQUARA,-12.243501,-41.617959
2914505,IRARÁ,-12.033704,-38.771651
2914604,IRECÊ,-11.30338,-41.85886
2914653,ITABELA,-16.575836,-39.553238
2914703,ITABERABA,-12.532254,-40.306995
2914802,ITABUNA,-14.78904,-39.273109
2914901,ITACARÉ,-14.278249,-38.994842
2915007,ITAETÉ,-12.982034,-40.963419
2915106,ITAGI,-14.161794,-40.013625
2915205,ITAGIBÁ,-14.286514,-39.848516
2915304,ITAGIMIRIM,-16.088143,-39.615192
2915353,ITAGUAÇU DA BAHIA,-11.008722,-42.401157
2915403,ITAJU DO COLÔNIA,-15.140194,-39.724725
2915502,ITAJUÍPE,-14.678019,-39.381788
2915601,ITAMARAJU,-17.042338,-39.53304
2915700,ITAMARI,-13.774837,-39.676348
2915809,ITAMBÉ,-15.248019,-40.624042
2915908,ITANAGRA,-12.268163,-38.038181
2916005,ITANHÉM,-17.166333,-40.327049
2916104,ITAPARICA,-12.881489,-38.68403
2916203,ITAPÉ,-14.894808,-39.429963
2916302,ITAPEBI,-15.972167,-39.528541
2916401,ITAPETINGA,-15.246167,-40.247381
2916500,ITAPICURU,-11.310953,-38.218612
2916609,ITAPITANGA,-14.421195,-39.566362
2916708,ITAQUARA,-13.446409,-39.938244
2916807,ITARANTIM,-15.65783,-40.061545
2916856,ITATIM,-12.709247,-39.703775
2916906,ITIRUÇU,-13.532399,-40.146172
2917003,ITIÚBA,-10.691901,-39.853277
2917102,ITORORÓ,-15.119037,-40.071703
2917201,ITUAÇU,-13.807407,-41.310982
2917300,ITUBERÁ,-13.736157,-39.149042
2917334,IUIÚ,-14.412146,-43.556403
2917359,JABORANDI,-13.625934,-44.46597
2917409,JACARACI,-14.849191,-42.430609
2917508,JACOBINA,-11.185062,-40.513018
2917607,JAGUAQUARA,-13.530699,-39.970255
2917706,JAGUARARI,-10.262854,-40.193611
2917805,JAGUARIPE,-13.115064,-38.891419
2917904,JANDAÍRA,-11.565748,-37.786868
2918001,JEQUIÉ,-13.855664,-40.088607
2918100,JEREMOABO,-10.062242,-38.351819
2918209,JIQUIRIÇÁ,-13.252306,-39.576502
2918308,JITAÚNA,-14.017429,-39.889632
2918357,JOÃO DOURADO,-11.346405,-41.659989
2918407,JUAZEIRO,-9.410717,-40.503552
2918456,JUCURUÇU,-16.844516,-40.158813
2918506,JUSSARA,-11.054555,-41.979732
2918555,JUSSARI,-15.190456,-39.49494
2918605,JUSSIAPE,-13.51295,-41.590142
2918704,LAFAIETE COUTINHO,-13.652999,-40.210606
2918753,LAGOA REAL,-14.030029,-42.145712
2918803,LAJE,-13.179649,-39.427552
2918902,LAJEDÃO,-17.612131,-40.345847
2919009,LAJEDINHO,-12.360374,-40.90371
2919058,LAJEDO DO TABOCAL,-13.47252,-40.22523
2919108,LAMARÃO,-11.791578,-38.89298
2919157,LAPÃO,-11.380139,-41.831909
2919207,LAURO DE FREITAS,-12.896718,-38.323462
2919306,LENÇÓIS,-12.564063,-41.394031
2919405,LICÍNIO DE ALMEIDA,-14.675866,-42.502684
2919504,LIVRAMENTO DE NOSSA SENHORA,-13.649501,-41.840387
2919553,LUÍS EDUARDO MAGALHÃES,-12.078372,-45.800464
2919603,MACAJUBA,-12.141393,-40.36518
2919702,MACARANI,-15.567316,-40.422044
2919801,MACAÚBAS,-13.023672,-42.694666
2919900,MACURURÉ,-9.174706,-39.059515
2919926,MADRE DE DEUS,-12.740313,-38.602769
2919959,MAETINGA,-14.661266,-41.483657
2920007,MAIQUINIQUE,-15.619772,-40.260515
2920106,MAIRI,-11.711111,-40.149783
2920205,MALHADA,-14.340383,-43.77162
2920304,MALHADA DE PEDRAS,-14.377945,-41.878698
2920403,MANOEL VITORINO,-14.145932,-40.242016
2920452,MANSIDÃO,-10.715829,-44.036485
2920502,MARACÁS,-13.437674,-40.431288
2920601,MARAGOGIPE,-12.77512,-38.918881
2920700,MARAÚ,-14.105531,-39.024952
2920809,MARCIONÍLIO SOUZA,-13.00351,-40.53453
2920908,MASCOTE,-15.565988,-39.3024
2921005,MATA DE SÃO JOÃO,-12.529971,-38.297299
2921054,MATINA,-13.912636,-42.842932
2921104,MEDEIROS NETO,-17.370409,-40.220174
2921203,MIGUEL CALMON,-11.428344,-40.59607
2921302,MILAGRES,-12.870575,-39.859127
2921401,MIRANGABA,-10.956117,-40.574793
2921450,MIRANTE,-14.239818,-40.773567
2921500,MONTE SANTO,-10.440158,-39.332706
2921609,MORPARÁ,-11.558043,-43.277913
2921708,MORRO DO CHAPÉU,-11.550126,-41.159097
2921807,MORTUGABA,-15.016407,-42.380449
2921906,MUCUGÊ,-13.003894,-41.373213
2922003,MUCURI,-18.08854,-39.547546
2922052,MULUNGU DO MORRO,-11.96722,-41.6438
2922102,MUNDO NOVO,-11.864723,-40.471498
2922201,MUNIZ FERREIRA,-12.997304,-39.112982
2922250,MUQUÉM DE SÃO FRANCISCO,-12.068261,-43.55186
2922300,MURITIBA,-12.623372,-38.988689
2922409,MUTUÍPE,-13.229373,-39.504164
2922508,NAZARÉ,-13.035148,-39.010623
2922607,NILO PEÇANHA,-13.604494,-39.112986
2922656,NORDESTINA,-10.832054,-39.429131
2922706,NOVA CANAÃ,-14.793598,-40.145175
2922730,NOVA FÁTIMA,-11.608398,-39.632217
2922755,NOVA IBIÁ,-13.809907,-39.625686
2922805,NOVA ITARANA,-13.03305,-40.06925
2922854,NOVA REDENÇÃO,-12.818868,-41.06886
2922904,NOVA SOURE,-11.238008,-38.484614
2923001,NOVA VIÇOSA,-17.893392,-39.372012
2923035,NOVO HORIZONTE,-12.801997,-42.167788
2923050,NOVO TRIUNFO,-10.342018,-38.415581
2923100,OLINDINA,-11.358306,-38.33108
2923209,OLIVEIRA DOS BREJINHOS,-12.320589,-42.89702
2923308,OURIÇANGAS,-12.006852,-38.628417
2923357,OUROLÂNDIA,-10.964618,-41.081812
2923407,PALMAS DE MONTE ALTO,-14.257351,-43.170512
2923506,PALMEIRAS,-12.510071,-41.577337
2923605,PARAMIRIM,-13.442427,-42.240649
2923704,PARATINGA,-12.690697,-43.182025
2923803,PARIPIRANGA,-10.675992,-37.870448
2923902,PAU BRASIL,-15.463619,-39.648782
2924009,PAULO AFONSO,-9.403332,-38.218329
2924058,PÉ DE SERRA,-11.831179,-39.609425
2924108,PEDRÃO,-12.143587,-38.649001
2924207,PEDRO ALEXANDRE,-10.010072,-37.899262
2924306,PIATÃ,-13.164457,-41.770623
2924405,PILÃO ARCADO,-9.997771,-42.484757
2924504,PINDAÍ,-14.489988,-42.687033
2924603,PINDOBAÇU,-10.734207,-40.357159
2924652,PINTADAS,-11.808037,-39.908239
2924678,PIRAÍ DO NORTE,-13.761225,-39.374522
2924702,PIRIPÁ,-14.946871,-41.724866
2924801,PIRITIBA,-11.737234,-40.551328
2924900,PLANALTINO,-13.256609,-40.368397
2925006,PLANALTO,-14.67017,-40.48464
2925105,POÇÕES,-14.522325,-40.365127
2925204,POJUCA,-12.429263,-38.327167
2925253,PONTO NOVO,-10.867148,-40.135393
2925303,PORTO SEGURO,-16.449056,-39.062114
2925402,POTIRAGUÁ,-15.592456,-39.87566
2925501,PRADO,-17.329564,-39.229238
2925600,PRESIDENTE DUTRA,-11.296504,-41.990931
2925709,PRESIDENTE JÂNIO QUADROS,-14.685395,-41.682443
2925758,PRESIDENTE TANCREDO NEVES,-13.470842,-39.42406
2925808,QUEIMADAS,-10.976391,-39.626407
2925907,QUIJINGUE,-10.751672,-39.206609
2925931,QUIXABEIRA,-11.408685,-40.121497
2925956,RAFAEL JAMBEIRO,-12.407417,-39.500636
2926004,REMANSO,-9.623907,-42.079668
2926103,RETIROLÂNDIA,-11.489667,-39.424178
2926202,RIACHÃO DAS NEVES,-11.746248,-44.91647
2926301,RIACHÃO DO JACUÍPE,-11.805979,-39.383035
2926400,RIACHO DE SANTANA,-13.606588,-42.938347
2926509,RIBEIRA DO AMPARO,-11.039158,-38.430554
2926608,RIBEIRA DO POMBAL,-10.836278,-38.536099
2926657,RIBEIRÃO DO LARGO,-15.46406,-40.74386
2926707,RIO DE CONTAS,-13.588608,-41.818791
2926806,RIO DO ANTÔNIO,-14.40851,-42.075055
2926905,RIO DO PIRES,-13.118663,-42.287878
2927002,RIO REAL,-11.484935,-37.933578
2927101,RODELAS,-8.844997,-38.772309
2927200,RUY BARBOSA,-12.289317,-40.500371
2927309,SALINAS DA MARGARIDA,-12.877997,-38.757944
2927408,SALVADOR,-13.014772,-38.488061
2927507,SANTA BÁRBARA,-11.956903,-38.966139
2927606,SANTA BRÍGIDA,-9.731891,-38.127818
2927705,SANTA CRUZ CABRÁLIA,-16.338097,-39.013183
2927804,SANTA CRUZ DA VITÓRIA,-14.960078,-39.811836
2927903,SANTA INÊS,-13.298687,-39.827605
2928000,SANTALUZ,-11.25336,-39.377378
2928059,SANTA LUZIA,-15.432788,-39.332493
2928109,SANTA MARIA DA VITÓRIA,-13.393545,-44.198309
2928208,SANTANA,-12.980751,-44.053258
2928307,SANTANÓPOLIS,-12.028407,-38.867162
2928406,SANTA RITA DE CÁSSIA,-11.008045,-44.51905
2928505,SANTA TERESINHA,-12.772852,-39.52114
2928604,SANTO AMARO,-12.54914,-38.709031
2928703,SANTO ANTÔNIO DE JESUS,-12.968008,-39.261131
2928802,SANTO ESTÊVÃO,-12.428893,-39.25319
2928901,SÃO DESIDÉRIO,-12.360895,-44.974096
2928950,SÃO DOMINGOS,-11.463466,-39.526265
2929008,SÃO FÉLIX,-12.605713,-38.968719
2929057,SÃO FÉLIX DO CORIBE,-13.404218,-44.196873
2929107,SÃO FELIPE,-12.845078,-39.084015
2929206,SÃO FRANCISCO DO CONDE,-12.629983,-38.675798
2929255,SÃO GABRIEL,-11.226707,-41.874269
2929305,SÃO GONÇALO DOS CAMPOS,-12.43031,-38.949772
2929354,SÃO JOSÉ DA VITÓRIA,-15.078178,-39.338921
2929370,SÃO JOSÉ DO JACUÍPE,-11.505326,-40.023656
2929404,SÃO MIGUEL DAS MATAS,-13.051733,-39.45578
2929503,SÃO SEBASTIÃO DO PASSÉ,-12.512725,-38.49531
2929602,SAPEAÇU,-12.735161,-39.194808
2929701,SÁTIRO DIAS,-11.600809,-38.591354
2929750,SAUBARA,-12.736904,-38.770607
2929800,SAÚDE,-10.941105,-40.418551
2929909,SEABRA,-12.418763,-41.768201
2930006,SEBASTIÃO LARANJEIRAS,-14.574822,-42.944113
2930105,SENHOR DO BONFIM,-10.456771,-40.189985
2930154,SERRA DO RAMALHO,-13.564466,-43.580731
2930204,SENTO SÉ,-9.74038,-41.890997
2930303,SERRA DOURADA,-12.762595,-43.952337
2930402,SERRA PRETA,-12.159727,-39.332504
2930501,SERRINHA,-11.659532,-39.008133
2930600,SERROLÂNDIA,-11.416032,-40.299905
2930709,SIMÕES FILHO,-12.783941,-38.411519
2930758,SÍTIO DO MATO,-13.085793,-43.466441
2930766,SÍTIO DO QUINTO,-10.364159,-38.200371
2930774,SOBRADINHO,-9.470807,-40.791595
2930808,SOUTO SOARES,-12.092596,-41.644248
2930907,TABOCAS DO BREJO VELHO,-12.707301,-44.011189
2931004,TANHAÇU,-14.025508,-41.254334
2931053,TANQUE NOVO,-13.54656,-42.490613
2931103,TANQUINHO,-11.971693,-39.100547
2931202,TAPEROÁ,-13.530993,-39.100622
2931301,TAPIRAMUTÁ,-11.852341,-40.7887
2931350,TEIXEIRA DE FREITAS,-17.53775,-39.744518
2931400,TEODORO SAMPAIO,-12.301407,-38.641928
2931509,TEOFILÂNDIA,-11.482925,-39.005813
2931608,TEOLÂNDIA,-13.601106,-39.489386
2931707,TERRA NOVA,-12.403092,-38.623102
2931806,TREMEDAL,-14.972472,-41.409576
2931905,TUCANO,-10.9643,-38.785948
2932002,UAUÁ,-9.832654,-39.488064
2932101,UBAÍRA,-13.268089,-39.662033
2932200,UBAITABA,-14.310436,-39.322547
2932309,UBATÃ,-14.211467,-39.522668
2932408,UIBAÍ,-11.338115,-42.133796
2932457,UMBURANAS,-10.729271,-41.332914
2932507,UNA,-15.294208,-39.074713
2932606,URANDI,-14.763242,-42.658999
2932705,URUÇUCA,-14.592035,-39.283802
2932804,UTINGA,-12.083318,-41.095829
2932903,VALENÇA,-13.370342,-39.07235
2933000,VALENTE,-11.41249,-39.464246
2933059,VÁRZEA DA ROÇA,-11.598986,-40.140637
2933109,VÁRZEA DO POÇO,-11.52398,-40.318918
2933158,VÁRZEA NOVA,-11.257231,-40.945846
2933174,VARZEDO,-12.975313,-39.393476
2933208,VERA CRUZ,-12.935733,-38.61916
2933257,VEREDA,-17.223934,-40.084485
2933307,VITÓRIA DA CONQUISTA,-14.848005,-40.83981
2933406,WAGNER,-12.284251,-41.169627
2933455,WANDERLEY,-12.12015,-43.88893
2933505,WENCESLAU GUIMARÃES,-13.688588,-39.479671
2933604,XIQUE-XIQUE,-10.824974,-42.725508
3100104,ABADIA DOS DOURADOS,-18.487565,-47.396832
3100203,ABAETÉ,-19.155848,-45.446191
3100302,ABRE CAMPO,-20.301445,-42.48099
3100401,ACAIACA,-20.360409,-43.148239
3100500,AÇUCENA,-19.076713,-42.546211
3100609,ÁGUA BOA,-17.991053,-42.389643
3100708,ÁGUA COMPRIDA,-20.059312,-48.108077
3100807,AGUANIL,-20.937432,-45.389465
3100906,ÁGUAS FORMOSAS,-17.082304,-40.935228
3101003,ÁGUAS VERMELHAS,-15.74532,-41.458788
3101102,AIMORÉS,-19.49195,-41.073327
3101201,AIURUOCA,-21.975897,-44.602824
3101300,ALAGOA,-22.171136,-44.638099
3101409,ALBERTINA,-22.199764,-46.611603
3101508,ALÉM PARAÍBA,-21.876804,-42.695947
3101607,ALFENAS,-21.428178,-45.948918
3101631,ALFREDO VASCONCELOS,-21.139423,-43.77389
3101706,ALMENARA,-16.180616,-40.697651
3101805,ALPERCATA,-18.986831,-41.989129
3101904,ALPINÓPOLIS,-20.861855,-46.389483
3102001,ALTEROSA,-21.25587,-46.145321
3102050,ALTO CAPARAÓ,-20.444361,-41.873084
3102100,ALTO RIO DOCE,-21.022146,-43.418871
3102209,ALVARENGA,-19.41447,-41.726442
3102308,ALVINÓPOLIS,-20.114763,-43.066083
3102407,ALVORADA DE MINAS,-18.733593,-43.366084
3102506,AMPARO DO SERRA,-20.510067,-42.807202
3102605,ANDRADAS,-22.072807,-46.575583
3102704,CACHOEIRA DE PAJEÚ,-15.965176,-41.49641
3102803,ANDRELÂNDIA,-21.736968,-44.317699
3102852,ANGELÂNDIA,-17.72779,-42.26645
3102902,ANTÔNIO CARLOS,-21.31858,-43.755641
3103009,ANTÔNIO DIAS,-19.651467,-42.869545
3103108,ANTÔNIO PRADO DE MINAS,-21.018232,-42.109343
3103207,ARAÇAÍ,-19.200364,-44.246924
3103306,ARACITABA,-21.339269,-43.381556
3103405,ARAÇUAÍ,-16.851781,-42.064207
3103504,ARAGUARI,-18.64827,-48.191605
3103603,ARANTINA,-21.916104,-44.246954
3103702,ARAPONGA,-20.665662,-42.526273
3103751,ARAPORÃ,-18.441909,-49.190087
3103801,ARAPUÁ,-19.033855,-46.154598
3103900,ARAÚJOS,-19.946785,-45.166702
3104007,ARAXÁ,-19.59133,-46.94001
3104106,ARCEBURGO,-21.360181,-46.944354
3104205,ARCOS,-20.282563,-45.543632
3104304,AREADO,-21.358382,-46.146559
3104403,ARGIRITA,-21.607555,-42.836447
3104452,ARICANDUVA,-17.867763,-42.559231
3104502,ARINOS,-15.921772,-46.107752
3104601,ASTOLFO DUTRA,-21.311204,-42.859644
3104700,ATALÉIA,-18.04592,-41.110558
3104809,AUGUSTO DE LIMA,-18.112548,-44.275219
3104908,BAEPENDI,-21.957611,-44.890371
3105004,BALDIM,-19.286437,-43.957041
3105103,BAMBUÍ,-20.011892,-45.979045
3105202,BANDEIRA,-15.884977,-40.558886
3105301,BANDEIRA DO SUL,-21.724869,-46.385263
3105400,BARÃO DE COCAIS,-19.935847,-43.484882
3105509,BARÃO DE MONTE ALTO,-21.247882,-42.239147
3105608,BARBACENA,-21.224915,-43.776193
3105707,BARRA LONGA,-20.283636,-43.037197
3105905,BARROSO,-21.176287,-43.975381
3106002,BELA VISTA DE MINAS,-19.825847,-43.096932
3106101,BELMIRO BRAGA,-21.950131,-43.415721
3106200,BELO HORIZONTE,-19.937524,-43.926453
3106309,BELO ORIENTE,-19.224645,-42.487283
3106408,BELO VALE,-20.406658,-44.028528
3106507,BERILO,-16.950302,-42.461354
3106606,BERTÓPOLIS,-17.060963,-40.572246
3106655,BERIZAL,-15.610784,-41.746785
3106705,BETIM,-19.965379,-44.197551
3106804,BIAS FORTES,-21.608747,-43.756575
3106903,BICAS,-21.722105,-43.062047
3107000,BIQUINHAS,-18.784752,-45.504652
3107109,BOA ESPERANÇA,-21.090531,-45.564409
3107208,BOCAINA DE MINAS,-22.169608,-44.397306
3107307,BOCAIÚVA,-17.112105,-43.814444
3107406,BOM DESPACHO,-19.737596,-45.254115
3107505,BOM JARDIM DE MINAS,-21.9459,-44.189374
3107604,BOM JESUS DA PENHA,-21.017269,-46.523544
3107703,BOM JESUS DO AMPARO,-19.704137,-43.473515
3107802,BOM JESUS DO GALHO,-19.824472,-42.315727
3107901,BOM REPOUSO,-22.476837,-46.147882
3108008,BOM SUCESSO,-21.030416,-44.755503
3108107,BONFIM,-20.325491,-44.232911
3108206,BONFINÓPOLIS DE MINAS,-16.570765,-45.988341
3108255,BONITO DE MINAS,-15.323804,-44.758028
3108305,BORDA DA MATA,-22.272408,-46.167168
3108404,BOTELHOS,-21.651664,-46.395493
3108503,BOTUMIRIM,-16.862925,-43.010432
3108552,BRASILÂNDIA DE MINAS,-16.998601,-46.015402
3108602,BRASÍLIA DE MINAS,-16.205873,-44.427533
3108701,BRÁS PIRES,-20.848456,-43.239123
3108800,BRAÚNAS,-19.053597,-42.715353
3108909,BRASÓPOLIS,-22.47311,-45.615326
3109006,BRUMADINHO,-20.144174,-44.200188
3109105,BUENO BRANDÃO,-22.436167,-46.353388
3109204,BUENÓPOLIS,-17.874256,-44.180788
3109253,BUGRE,-19.422213,-42.259457
3109303,BURITIS,-15.626505,-46.424041
3109402,BURITIZEIRO,-17.359421,-44.955194
3109451,CABECEIRA GRANDE,-16.028275,-47.084989
3109501,CABO VERDE,-21.469292,-46.399971
3109600,CACHOEIRA DA PRATA,-19.526435,-44.441051
3109709,CACHOEIRA DE MINAS,-22.353984,-45.782138
3109808,CACHOEIRA DOURADA,-18.51269,-49.501734
3109907,CAETANÓPOLIS,-19.293713,-44.413037
3110004,CAETÉ,-19.887141,-43.664787
3110103,CAIANA,-20.696829,-41.922982
3110202,CAJURI,-20.788943,-42.79392
3110301,CALDAS,-21.923336,-46.387789
3110400,CAMACHO,-20.626916,-45.158793
3110509,CAMANDUCAIA,-22.756746,-46.146863
3110608,CAMBUÍ,-22.611097,-46.058019
3110707,CAMBUQUIRA,-21.85541,-45.292521
3110806,CAMPANÁRIO,-18.241124,-41.730132
3110905,CAMPANHA,-21.835357,-45.398449
3111002,CAMPESTRE,-21.711455,-46.248159
3111101,CAMPINA VERDE,-19.535456,-49.481169
3111150,CAMPO AZUL,-16.504063,-44.811858
3111200,CAMPO BELO,-20.895316,-45.275861
3111309,CAMPO DO MEIO,-21.109326,-45.830757
3111408,CAMPO FLORIDO,-19.765445,-48.573003
3111507,CAMPOS ALTOS,-19.698896,-46.17371
3111606,CAMPOS GERAIS,-21.238698,-45.756907
3111705,CANAÃ,-20.687376,-42.613011
3111804,CANÁPOLIS,-18.721664,-49.204054
3111903,CANA VERDE,-21.023452,-45.185925
3112000,CANDEIAS,-20.77035,-45.276857
3112059,CANTAGALO,-18.531718,-42.625727
3112109,CAPARAÓ,-20.525588,-41.90719
3112208,CAPELA NOVA,-20.916668,-43.612422
3112307,CAPELINHA,-17.695385,-42.516075
3112406,CAPETINGA,-20.620499,-47.057437
3112505,CAPIM BRANCO,-19.545542,-44.133166
3112604,CAPINÓPOLIS,-18.682294,-49.574482
3112653,CAPITÃO ANDRADE,-19.079024,-41.865097
3112703,CAPITÃO ENÉAS,-16.320915,-43.705413
3112802,CAPITÓLIO,-20.614664,-46.054514
3112901,CAPUTIRA,-20.17089,-42.271988
3113008,CARAÍ,-17.192904,-41.698307
3113107,CARANAÍBA,-20.870219,-43.739466
3113206,CARANDAÍ,-20.954369,-43.805475
3113305,CARANGOLA,-20.732551,-42.032225
3113404,CARATINGA,-19.789635,-42.143707
3113503,CARBONITA,-17.530246,-43.01446
3113602,CAREAÇU,-22.038085,-45.687677
3113701,CARLOS CHAGAS,-17.703331,-40.7674
3113800,CARMÉSIA,-19.087086,-43.14584
3113909,CARMO DA CACHOEIRA,-21.46106,-45.224623
3114006,CARMO DA MATA,-20.55921,-44.868383
3114105,CARMO DE MINAS,-22.118127,-45.132763
3114204,CARMO DO CAJURU,-20.186094,-44.771478
3114303,CARMO DO PARANAÍBA,-18.997289,-46.314289
3114402,CARMO DO RIO CLARO,-20.972997,-46.121965
3114501,CARMÓPOLIS DE MINAS,-20.539642,-44.632528
3114550,CARNEIRINHO,-19.697326,-50.691427
3114600,CARRANCAS,-21.491626,-44.643609
3114709,CARVALHÓPOLIS,-21.776073,-45.845639
3114808,CARVALHOS,-21.996705,-44.466015
3114907,CASA GRANDE,-20.793451,-43.931467
3115003,CASCALHO RICO,-18.57859,-47.875999
3115102,CÁSSIA,-20.582856,-46.924036
3115201,CONCEIÇÃO DA BARRA DE MINAS,-21.131769,-44.477808
3115300,CATAGUASES,-21.389248,-42.692085
3115359,CATAS ALTAS,-20.074893,-43.414806
3115409,CATAS ALTAS DA NORUEGA,-20.687088,-43.505059
3115458,CATUJI,-17.301081,-41.523127
3115474,CATUTI,-15.357379,-42.963523
3115508,CAXAMBU,-21.979312,-44.931499
3115607,CEDRO DO ABAETÉ,-19.147168,-45.712195
3115706,CENTRAL DE MINAS,-18.757461,-41.310405
3115805,CENTRALINA,-18.585386,-49.196283
3115904,CHÁCARA,-21.672913,-43.21877
3116001,CHALÉ,-20.044253,-41.692207
3116100,CHAPADA DO NORTE,-17.086696,-42.540749
3116159,CHAPADA GAÚCHA,-15.299809,-45.625584
3116209,CHIADOR,-22.003713,-43.059039
3116308,CIPOTÂNEA,-20.905536,-43.367977
3116407,CLARAVAL,-20.398376,-47.287761
3116506,CLARO DOS POÇÕES,-17.077685,-44.20871
3116605,CLÁUDIO,-20.444575,-44.768423
3116704,COIMBRA,-20.85866,-42.805939
3116803,COLUNA,-18.220405,-42.843655
3116902,COMENDADOR GOMES,-19.700215,-49.08143
3117009,COMERCINHO,-16.296595,-41.791132
3117108,CONCEIÇÃO DA APARECIDA,-21.09662,-46.203127
3117207,CONCEIÇÃO DAS PEDRAS,-22.161176,-45.453679
3117306,CONCEIÇÃO DAS ALAGOAS,-19.923114,-48.381874
3117405,CONCEIÇÃO DE IPANEMA,-19.93078,-41.692449
3117504,CONCEIÇÃO DO MATO DENTRO,-19.04519,-43.423436
3117603,CONCEIÇÃO DO PARÁ,-19.749056,-44.895876
3117702,CONCEIÇÃO DO RIO VERDE,-21.877666,-45.083769
3117801,CONCEIÇÃO DOS OUROS,-22.417475,-45.796327
3117836,CÔNEGO MARINHO,-15.29627,-44.415155
3117876,CONFINS,-19.629948,-43.995596
3117900,CONGONHAL,-22.152561,-46.053662
3118007,CONGONHAS,-20.504643,-43.856893
3118106,CONGONHAS DO NORTE,-18.816452,-43.687632
3118205,CONQUISTA,-19.936931,-47.543283
3118304,CONSELHEIRO LAFAIETE,-20.660852,-43.788445
3118403,CONSELHEIRO PENA,-19.175623,-41.471974
3118502,CONSOLAÇÃO,-22.550465,-45.922251
3118601,CONTAGEM,-19.943446,-44.066345
3118700,COQUEIRAL,-21.186575,-45.440806
3118809,CORAÇÃO DE JESUS,-16.689323,-44.358495
3118908,CORDISBURGO,-19.128533,-44.322067
3119005,CORDISLÂNDIA,-21.791208,-45.70053
3119104,CORINTO,-18.363516,-44.456226
3119203,COROACI,-18.618084,-42.283028
3119302,COROMANDEL,-18.473851,-47.201548
3119401,CORONEL FABRICIANO,-19.525053,-42.624347
3119500,CORONEL MURTA,-16.610268,-42.184804
3119609,CORONEL PACHECO,-21.576415,-43.268858
3119708,CORONEL XAVIER CHAVES,-21.024595,-44.228624
3119807,CÓRREGO DANTA,-19.82641,-45.898471
3119906,CÓRREGO DO BOM JESUS,-22.629922,-46.017909
3119955,CÓRREGO FUNDO,-20.455525,-45.553395
3120003,CÓRREGO NOVO,-19.834785,-42.400138
3120102,COUTO DE MAGALHÃES DE MINAS,-18.072059,-43.475349
3120151,CRISÓLITA,-17.237534,-40.914895
3120201,CRISTAIS,-20.875233,-45.518504
3120300,CRISTÁLIA,-16.712634,-42.859551
3120409,CRISTIANO OTONI,-20.840852,-43.797836
3120508,CRISTINA,-22.208321,-45.262809
3120607,CRUCILÂNDIA,-20.393292,-44.337837
3120706,CRUZEIRO DA FORTALEZA,-18.938647,-46.673393
3120805,CRUZÍLIA,-21.838951,-44.811023
3120839,CUPARAQUE,-18.966642,-41.103126
3120870,CURRAL DE DENTRO,-15.939327,-41.85598
3120904,CURVELO,-18.755481,-44.428399
3121001,DATAS,-18.453303,-43.656715
3121100,DELFIM MOREIRA,-22.502009,-45.272596
3121209,DELFINÓPOLIS,-20.345846,-46.85818
3121258,DELTA,-19.977473,-47.772971
3121308,DESCOBERTO,-21.460204,-42.972069
3121407,DESTERRO DE ENTRE RIOS,-20.654631,-44.343666
3121506,DESTERRO DO MELO,-21.147179,-43.5196
3121605,DIAMANTINA,-18.242093,-43.594457
3121704,DIOGO DE VASCONCELOS,-20.487506,-43.196577
3121803,DIONÍSIO,-19.843997,-42.782368
3121902,DIVINÉSIA,-20.99001,-43.011081
3122009,DIVINO,-20.612977,-42.147739
3122108,DIVINO DAS LARANJEIRAS,-18.773128,-41.483254
3122207,DIVINOLÂNDIA DE MINAS,-18.80526,-42.62182
3122306,DIVINÓPOLIS,-20.142074,-44.893886
3122355,DIVISA ALEGRE,-15.72394,-41.340024
3122405,DIVISA NOVA,-21.517264,-46.202941
3122454,DIVISÓPOLIS,-15.724635,-41.002582
3122470,DOM BOSCO,-16.65075,-46.27145
3122504,DOM CAVATI,-19.379163,-42.110324
3122603,DOM JOAQUIM,-18.96455,-43.261348
3122702,DOM SILVÉRIO,-20.162205,-42.970873
3122801,DOM VIÇOSO,-22.253674,-45.159169
3122900,DONA EUSÉBIA,-21.323875,-42.806934
3123007,DORES DE CAMPOS,-21.104088,-44.023047
3123106,DORES DE GUANHÃES,-19.054262,-42.926722
3123205,DORES DO INDAIÁ,-19.461629,-45.602656
3123304,DORES DO TURVO,-20.981273,-43.195195
3123403,DORESÓPOLIS,-20.288451,-45.905197
3123502,DOURADOQUARA,-18.433834,-47.611975
3123528,DURANDÉ,-20.207239,-41.794262
3123601,ELÓI MENDES,-21.609313,-45.566434
3123700,ENGENHEIRO CALDAS,-19.198103,-42.049842
3123809,ENGENHEIRO NAVARRO,-17.287753,-43.949415
3123858,ENTRE FOLHAS,-19.627783,-42.23236
3123908,ENTRE RIOS DE MINAS,-20.671357,-44.067082
3124005,ERVÁLIA,-20.833507,-42.659367
3124104,ESMERALDAS,-19.759201,-44.314807
3124203,ESPERA FELIZ,-20.643708,-41.913935
